Num_ID	Leaf	Num_ID.x	Directory	Camalexin_Plate	HPLC_Plate_Position	HPLC_Plate	HPLC_Row	HPLC_column	Plate_Position	Plate_Cam	Exp_Tray.x	Geno	Surface.x	Iso	Treatment	Flavo	P3min	Camalexin	Num_ID.y	Genotype	IsoSur	Isolate	Surface.y	Image	Exp_Tray.y	Image_Num	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw	LEFcm	LEScm	LESPropcm	LEFYlwcm	LEFGrncm	Cam_LF	Cam_LP	Flavo_LF	P3_LF	P3_LP
159	T12-tgg12-U-Apple517	430	CC_FEB192019-2DK-ak01.D	Cam_P09	P2-D-11	P2	D	11	P2-D-11	Cam_P09-D-11	T12	tgg12	U	Apple517	Treatment	159.95215	55.0457	38.47282	63	tgg12	Apple517-U	Apple517	Up	T12_IMG_4102	T12	4102	3350.386856	1901.633609	60.09856456	0.435586474	-0.557198698	2541	168	28.00523668	1.521173125	24.35733269	2541	22908	0.110921949	10690	9260	150	1988	2.879104748	0.319355909	1.39E-05	1.163807838	1.343531943	13.36277189	0.229004881	55.5562107	19.11903346	0.327652976
160	T12-tgg12-U-Ctrl	423	CC_FEB192019-2DD-6401.D	Cam_P09	P2-D-04	P2	D	4	P2-D-04	Cam_P09-D-4	T12	tgg12	U	Ctrl	Control	71.61919	0	0	70	tgg12	Ctrl-U	Ctrl	Up	T12_IMG_4102	T12	4102	426	1990	10.64229425	4.06E-06	0	89	28	4.877472991	0.259615252	4.472135955	89	27081	0.003286437	25239	1345	89	0	3.403572362	0.011185626	4.13E-07	0.169041203	3.172067606	0	0	21.04235855	0	0
161	T15-Col0-D-01_03_04	569	CC_FEB202019-2HB-2701.D	Cam_P12	P2-H-02	P2	H	2	P2-H-02	Cam_P12-H-2	T15	Col0	D	01_03_04	Treatment	210.06116	0	43.62755	10	Col0	01_03_04-D	01_03_04	Down	T15_IMG_4108	T15	4108	3929.960912	319.5488599	29.53305779	0.422345611	0.122862119	614	83	13.53731228	0.944225038	11.32622401	614	15325	0.040065253	4496	10119	0	319	1.926064268	0.077168252	5.04E-06	1.271767982	0.56506264	22.65113928	0.525633133	109.0623836	0	0
162	T15-Col0-D-B05_10	496	CC_FEB202019-2BA-1301.D	Cam_P12	P2-B-01	P2	B	1	P2-B-01	Cam_P12-B-1	T15	Col0	D	B05_10	Treatment	284.35353	0	41.42761	8	Col0	B05_10-D	B05_10	Down	T15_IMG_4108	T15	4108	3209.529652	346.797546	27.28116844	0.541762312	-0.814258012	489	73	12.07117759	0.923583687	10.54322969	489	18308	0.026709635	8875	8767	0	215	2.300971264	0.061458103	3.36E-06	1.101847011	1.11542058	18.00440129	0.567501507	123.5797832	0	0
163	T15-Col0-U-01_03_04	485	CC_FEB202019-2AB-2001.D	Cam_P12	P2-A-02	P2	A	2	P2-A-02	Cam_P12-A-2	T15	Col0	U	01_03_04	Treatment	181.74353	15.36694	253.9916	9	Col0	01_03_04-U	01_03_04	Up	T15_IMG_4108	T15	4108	3561.298604	333.726101	39.27589458	0.629591275	-0.118443611	931	106	16.7933709	1.827306357	12.78495077	931	18411	0.050567595	16842	589	522	248	2.313916427	0.11700919	6.36E-06	0.074026222	2.116722637	109.7669721	2.39614717	78.54368804	6.641095513	0.144971132
164	T15-Cyp79-D-01_03_04	510	CC_FEB202019-2CC-3001.D	Cam_P12	P2-C-03	P2	C	3	P2-C-03	Cam_P12-C-3	T15	Cyp79	D	01_03_04	Treatment	50.45881	0	0	20	Cyp79	01_03_04-D	01_03_04	Down	T15_IMG_4108	T15	4108	3896.058464	1192.91336	101.4114164	0.843481202	-0.051189491	4259	243	37.20524442	8.527738167	24.17779948	4259	7654	0.556441077	1489	1340	3043	897	0.961963844	0.535276197	6.99E-05	0.168412797	0.187139295	0	0	52.45395689	0	0
165	T15-Cyp79-D-B05_10	532	CC_FEB202019-2EA-1601.D	Cam_P12	P2-E-01	P2	E	1	P2-E-01	Cam_P12-E-1	T15	Cyp79	D	B05_10	Treatment	0	0	0	28	Cyp79	B05_10-D	B05_10	Down	T15_IMG_4108	T15	4108	3210.037019	1137.61546	105.7806657	0.712433107	0.086250621	6132	267	44.01296708	5.98026358	32.77904761	6132	8641	0.709640088	571	516	536	3682	1.086011181	0.77067707	8.92E-05	0.064851495	0.071763961	0	0	0	0	0
166	T15-Cyp79-U-01_03_04	521	CC_FEB202019-2DB-2301.D	Cam_P12	P2-D-02	P2	D	2	P2-D-02	Cam_P12-D-2	T15	Cyp79	U	01_03_04	Treatment	48.84293	0	0	29	Cyp79	01_03_04-U	01_03_04	Up	T15_IMG_4108	T15	4108	3547.715503	1147.367121	99.85478686	0.795014498	0.151648183	4696	249	38.76135922	7.118203421	26.73927099	4696	9281	0.505979959	3421	277	3978	553	1.166447144	0.590198878	6.36E-05	0.03481369	0.429955358	0	0	41.87324755	0	0
167	T15-MYB28-D-B05_10	556	CC_FEB202019-2GA-1801.D	Cam_P12	P2-G-01	P2	G	1	P2-G-01	Cam_P12-G-1	T15	MYB28	D	B05_10	Treatment	246.63791	28.01971	102.93671	59	MYB28	B05_10-D	B05_10	Down	T15_IMG_4108	T15	4108	3246.30156	1722.870884	45.40995031	0.696301522	0.130404281	1154	115	18.83790309	2.442492576	14.779327	1154	23911	0.048262306	7313	14723	0	617	3.005162983	0.145036096	6.07E-06	1.850404191	0.919106558	34.25328695	0.895101826	82.07139226	9.323857027	0.243649652
168	T15-MYB28-U-01_03_04	545	CC_FEB202019-2FB-2501.D	Cam_P12	P2-F-02	P2	F	2	P2-F-02	Cam_P12-F-2	T15	MYB28	U	01_03_04	Treatment	346.46837	0	138.88675	55	MYB28	01_03_04-U	01_03_04	Up	T15_IMG_4108	T15	4108	3650.713558	1701.763507	41.965796	0.689569043	0.854924446	981	112	17.41724616	2.484427639	13.20386896	981	29304	0.033476658	18474	9759	16	714	3.682961652	0.123293249	4.21E-06	1.226522753	2.321834342	37.71061529	1.240060268	94.07330369	0	0
169	T15-Pad3-D-01_03_04	522	CC_FEB202019-2DC-3101.D	Cam_P12	P2-D-03	P2	D	3	P2-D-03	Cam_P12-D-3	T15	Pad3	D	01_03_04	Treatment	234.28175	11.85045	0	41	Pad3	01_03_04-D	01_03_04	Down	T15_IMG_4108	T15	4108	3910.690625	1394.769271	61.38411682	0.750552213	0.197111608	1920	156	24.49421147	4.049723808	16.86785011	1920	14430	0.133056133	4083	7965	183	1354	1.813579601	0.241307889	1.67E-05	1.001050695	0.513156307	0	0	129.1819503	6.534287213	0.075964423
170	T15-Pad3-D-B05_10	544	CC_FEB202019-2FA-1701.D	Cam_P12	P2-F-01	P2	F	1	P2-F-01	Cam_P12-F-1	T15	Pad3	D	B05_10	Treatment	278.30207	0	0	42	Pad3	B05_10-D	B05_10	Down	T15_IMG_4108	T15	4108	3224.214897	1393.876319	111.2322126	0.851946095	-0.015408431	5021	261	40.63466929	9.46143272	25.98640892	5021	21141	0.237500591	4165	11139	840	2731	2.657026081	0.631045265	2.98E-05	1.399962798	0.523462165	0	0	104.7419414	0	0
171	T15-Pad3-U-01_03_04	533	CC_FEB202019-2EB-2401.D	Cam_P12	P2-E-02	P2	E	2	P2-E-02	Cam_P12-E-2	T15	Pad3	U	01_03_04	Treatment	254.06985	74.38708	0	44	Pad3	01_03_04-U	01_03_04	Up	T15_IMG_4108	T15	4108	3564.801853	1418.264433	59.11502842	0.857081786	-0.124743302	1403	138	21.3046545	5.019329116	13.87304978	1403	18562	0.075584528	14644	2479	270	955	2.332894287	0.176330712	9.50E-06	0.311563675	1.840475377	0	0	108.9075709	31.88617693	0.539036812
172	T15-m2829-D-01_03_04	486	CC_FEB202019-2AC-2801.D	Cam_P12	P2-A-03	P2	A	3	P2-A-03	Cam_P12-A-3	T15	m2829	D	01_03_04	Treatment	308.98307	0	38.96275	34	m2829	01_03_04-D	01_03_04	Down	T15_IMG_4108	T15	4108	3950.318117	697.2796006	45.73141567	0.899914146	-0.017122971	701	105	15.42287213	4.611634157	8.322158494	701	17788	0.03940859	7073	9480	10	451	2.235617044	0.088102516	4.95E-06	1.191457701	0.888943071	17.42818615	0.37107381	138.2093014	0	0
173	T15-m2829-D-B05_10	508	CC_FEB202019-2CA-1401.D	Cam_P12	P2-C-01	P2	C	1	P2-C-01	Cam_P12-C-1	T15	m2829	D	B05_10	Treatment	0	0	0	33	m2829	B05_10-D	B05_10	Down	T15_IMG_4108	T15	4108	3242.082492	688.3754209	34.92577958	0.781654294	-0.094141108	594	85	13.43781846	2.383213442	9.377917078	594	22017	0.026979152	4908	15912	0	152	2.767122806	0.074654628	3.39E-06	1.999839128	0.616843291	0	0	0	0	0
174	T15-m2829-U-01_03_04	497	CC_FEB202019-2BB-2101.D	Cam_P12	P2-B-02	P2	B	2	P2-B-02	Cam_P12-B-2	T15	m2829	U	01_03_04	Treatment	240.3077	53.21522	160.86397	32	m2829	01_03_04-U	01_03_04	Up	T15_IMG_4108	T15	4108	3639.012592	643.4889822	39.82699149	0.629670048	-0.046675428	953	108	17.01416713	1.936963472	13.51157229	953	29834	0.03194342	24127	4638	74	592	3.749572684	0.119774176	4.01E-06	0.582909369	3.032310121	42.90194738	1.489481204	64.08935638	14.19234256	0.492733519
175	T15-m3451-D-01_03_04	498	CC_FEB202019-2BC-2901.D	Cam_P12	P2-B-03	P2	B	3	P2-B-03	Cam_P12-B-3	T15	m3451	D	01_03_04	Treatment	228.32693	48.28577	213.69442	40	m3451	01_03_04-D	01_03_04	Down	T15_IMG_4108	T15	4108	3977.074797	930.499187	43.23167391	0.904242544	-0.05842364	615	98	14.2237636	4.2711415	7.370173012	615	14591	0.04214927	4376	9433	5	446	1.833814273	0.077293933	5.30E-06	1.185550685	0.549980896	116.5300233	2.180555306	124.5092992	26.33078535	0.492711939
176	T15-m3451-D-B05_10	520	CC_FEB202019-2DA-1501.D	Cam_P12	P2-D-01	P2	D	1	P2-D-01	Cam_P12-D-1	T15	m3451	D	B05_10	Treatment	374.43206	40.54546	308.34363	18	m3451	B05_10-D	B05_10	Down	T15_IMG_4108	T15	4108	3194.596829	872.1353899	64.71978701	0.69756484	0.032494281	2334	165	26.99660861	3.63814368	20.38586269	2334	16246	0.143666133	4228	9217	0	778	2.041816646	0.293339902	1.81E-05	1.158403547	0.53138008	151.014358	1.868749273	183.3818236	19.85754209	0.245730061
177	T15-m3451-U-01_03_04	509	CC_FEB202019-2CB-2201.D	Cam_P12	P2-C-02	P2	C	2	P2-C-02	Cam_P12-C-2	T15	m3451	U	01_03_04	Treatment	223.90306	92.7063	173.38174	19	m3451	01_03_04-U	01_03_04	Up	T15_IMG_4108	T15	4108	3582.49589	939.9109589	35.79662155	0.683490216	-0.420107866	730	93	14.91785136	1.820152212	11.78228229	730	17731	0.041170831	14513	2159	141	314	2.228453216	0.09174727	5.17E-06	0.271345694	1.82401114	77.80362573	1.864319785	100.4746514	41.60118746	0.996841935
178	T15-tgg12-D-B05_10	568	CC_FEB202019-2HA-1901.D	Cam_P12	P2-H-01	P2	H	1	P2-H-01	Cam_P12-H-1	T15	tgg12	D	B05_10	Treatment	151.47813	0	9.59101	65	tgg12	B05_10-D	B05_10	Down	T15_IMG_4108	T15	4108	3218.166869	1995.765777	63.36878329	0.833937046	-0.112200606	1648	156	23.22602423	5.481528546	13.6850387	1648	15873	0.103824104	5890	7776	0	843	1.994937562	0.207122605	1.30E-05	0.977296949	0.740262221	4.807674277	0.061480833	75.93126367	0	0
179	T15-tgg12-U-01_03_04	557	CC_FEB202019-2GB-2601.D	Cam_P12	P2-G-02	P2	G	2	P2-G-02	Cam_P12-G-2	T15	tgg12	U	01_03_04	Treatment	204.76295	0	53.0627	62	tgg12	01_03_04-U	01_03_04	Up	T15_IMG_4108	T15	4108	3609.596651	1934.414003	50.46269195	0.750329165	0.337228837	1314	121	20.27217645	3.13601223	15.10615851	1314	26293	0.049975279	19508	5456	63	1011	3.304535583	0.165145086	6.28E-06	0.685716584	2.451788695	16.05753628	0.438534711	61.96421399	0	0
180	T15-tgg12-U-B05_10	484	CC_FEB202019-2AA-1201.D	Cam_P12	P2-A-01	P2	A	1	P2-A-01	Cam_P12-A-1	T15	tgg12	U	B05_10	Treatment	192.57794	72.31483	347.02426	63	tgg12	B05_10-U	B05_10	Up	T15_IMG_4108	T15	4108	2881.320274	1933.623898	53.73880568	0.41662674	0.055730884	2042	154	25.03471482	1.561962779	22.25775689	2042	22264	0.091717571	17511	2328	68	1316	2.79816606	0.256640994	1.15E-05	0.292585815	2.200803354	124.0184651	2.253404286	68.82291325	25.84365204	0.469576818
181	T16-Col0-D-01_03_04	571	CC_FEB202019-2HD-4301.D	Cam_P12	P2-H-04	P2	H	4	P2-H-04	Cam_P12-H-4	T16	Col0	D	01_03_04	Treatment	222.31721	0	55.34315	2	Col0	01_03_04-D	01_03_04	Down	T16_IMG_4110	T16	4110	769.6559934	273.1223317	42.13626776	0.431411549	0.476613472	1218	125	19.3316132	2.002964589	14.59550835	1218	17973	0.067768319	3770	12905	0	604	2.258868065	0.153079692	8.52E-06	1.621915784	0.473818094	24.50039064	0.4427452	98.41974104	0	0
182	T16-Col0-D-01_05_24	549	CC_FEB202019-2FF-5701.D	Cam_P12	P2-F-06	P2	F	6	P2-F-06	Cam_P12-F-6	T16	Col0	D	01_05_24	Treatment	391.19123	33.30584	95.50885	4	Col0	01_05_24-D	01_05_24	Down	T16_IMG_4110	T16	4110	1586.272299	249.8524293	63.78352447	0.486179835	-0.334009532	2758	177	29.22377098	2.225501331	24.68436324	2758	18251	0.151115007	3710	10616	0	531	2.293807436	0.346628728	1.90E-05	1.334231535	0.466277223	41.63769307	0.539598023	170.5423148	14.51989364	0.188168588
183	T16-Col0-D-02_04_20	527	CC_FEB202019-2DH-7101.D	Cam_P12	P2-D-08	P2	D	8	P2-D-08	Cam_P12-D-8	T16	Col0	D	02_04_20	Treatment	192.96814	40.20672	61.33945	6	Col0	02_04_20-D	02_04_20	Down	T16_IMG_4110	T16	4110	2481.865678	272.3204249	97.86083028	0.788691274	-0.395090348	4519	243	38.78645755	7.389512957	29.26924899	4519	19056	0.237143157	3243	9763	66	1148	2.394980796	0.567953307	2.98E-05	1.227025478	0.407584106	25.61166674	0.25242572	80.57189449	16.78790914	0.165459753
184	T16-Col0-D-Ctrl	505	CC_FEB202019-2BJ-8501.D	Cam_P12	P2-B-10	P2	B	10	P2-B-10	Cam_P12-B-10	T16	Col0	D	Ctrl	Control	163.71655	0	0	8	Col0	Ctrl-D	Ctrl	Down	T16_IMG_4110	T16	4110	3305.361111	297.3611111	12.04313236	0.31986761	-0.785398165	108	31	5.421560401	0.275654905	4.907044353	108	13568	0.007959906	5108	8149	0	50	1.705242414	0.013573569	1.00E-06	1.024176034	0.641979529	0	0	96.00778673	0	0
185	T16-Col0-D-KernB1	495	CC_FEB202019-2AL-a001.D	Cam_P12	P2-A-12	P2	A	12	P2-A-12	Cam_P12-A-12	T16	Col0	D	KernB1	Treatment	406.22956	85.01587	415.85867	10	Col0	KernB1-D	KernB1	Down	T16_IMG_4110	T16	4110	4019.493151	227.6699875	35.72703438	0.531058338	0.505316772	803	107	15.77112458	2.227337997	11.63471829	803	14598	0.055007535	3311	9972	0	286	1.834694042	0.100921997	6.91E-06	1.253292847	0.416130427	226.6637709	3.886529626	221.4154245	46.33790053	0.794540841
186	T16-Col0-U-01_03_04	487	CC_FEB202019-2AD-3601.D	Cam_P12	P2-A-04	P2	A	4	P2-A-04	Cam_P12-A-4	T16	Col0	U	01_03_04	Treatment	202.60913	0	183.4171	1	Col0	01_03_04-U	01_03_04	Up	T16_IMG_4110	T16	4110	392.4552102	296.179159	36.22821054	0.831122214	0.295745835	547	89	13.20997585	3.168301812	7.612672575	547	13504	0.040506517	10197	2754	9	463	1.697198818	0.068747612	5.09E-06	0.346126003	1.281571115	108.0704854	2.060866292	119.3785477	0	0
187	T16-Col0-U-01_05_24	560	CC_FEB202019-2GE-5001.D	Cam_P12	P2-G-05	P2	G	5	P2-G-05	Cam_P12-G-5	T16	Col0	U	01_05_24	Treatment	248.35044	20.59917	184.32408	3	Col0	01_05_24-U	01_05_24	Up	T16_IMG_4110	T16	4110	1229.924579	259.0936027	45.59218095	0.394647292	1.182821229	1485	131	21.32706903	1.317812167	18.00041437	1485	14782	0.100460019	6319	6547	0	957	1.857819381	0.18663657	1.26E-05	0.822834764	0.794179453	99.21528534	1.407054046	133.6784633	11.08782167	0.157245573
188	T16-Col0-U-02_04_20	538	CC_FEB202019-2EG-6401.D	Cam_P12	P2-E-07	P2	E	7	P2-E-07	Cam_P12-E-7	T16	Col0	U	02_04_20	Treatment	148.60121	5.77545	43.42089	5	Col0	02_04_20-U	02_04_20	Up	T16_IMG_4110	T16	4110	2104.811382	240.1520875	81.1193508	0.61061534	0.008815641	4024	229	35.49754895	3.82764842	27.87585907	4024	13317	0.302170158	1239	5752	43	802	1.673696435	0.505741117	3.80E-05	0.722918217	0.155718997	25.94310957	0.189610873	88.78623801	3.450715363	0.025220306
189	T16-Col0-U-Ctrl	516	CC_FEB202019-2CI-7801.D	Cam_P12	P2-C-09	P2	C	9	P2-C-09	Cam_P12-C-9	T16	Col0	U	Ctrl	Control	186.62241	0	0	7	Col0	Ctrl-U	Ctrl	Up	T16_IMG_4110	T16	4110	2931.638889	244.6388889	12.04313236	0.31986761	-0.785398163	108	31	5.421560401	0.275654905	4.907044353	108	13192	0.00818678	11956	959	35	73	1.657986286	0.013573569	1.03E-06	0.120528263	1.502644332	0	0	112.5596826	0	0
190	T16-Col0-U-KernB1	494	CC_FEB202019-2AK-9201.D	Cam_P12	P2-A-11	P2	A	11	P2-A-11	Cam_P12-A-11	T16	Col0	U	KernB1	Treatment	356.4588	35.24418	40.85464	9	Col0	KernB1-U	KernB1	Up	T16_IMG_4110	T16	4110	3684.171381	243.4559068	50.21051247	0.393377286	-0.659291273	1803	145	23.49612917	1.525938847	20.44142119	1803	12587	0.143243029	2789	7713	23	1280	1.581949164	0.226603189	1.80E-05	0.969379034	0.350524845	25.82550749	0.281756138	225.3288589	22.27895864	0.24306331
191	T16-Col0-U-KernB1	580	CC_FEB212019-1AA-0101.D	Cam_P13	P1-A-01	P1	A	1	P1-A-01	Cam_P13-A-1	T16	Col0	U	KernB1	Treatment	139.10083	68.65234	31.27667	9	Col0	KernB1-U	KernB1	Up	T16_IMG_4110	T16	4110	3684.171381	243.4559068	50.21051247	0.393377286	-0.659291273	1803	145	23.49612917	1.525938847	20.44142119	1803	12587	0.143243029	2789	7713	23	1280	1.581949164	0.226603189	1.80E-05	0.969379034	0.350524845	19.77097033	0.215701172	87.93002527	43.39731108	0.473464414
192	T16-Cyp79-D-01_03_04	512	CC_FEB202019-2CE-4601.D	Cam_P12	P2-C-05	P2	C	5	P2-C-05	Cam_P12-C-5	T16	Cyp79	D	01_03_04	Treatment	62.4581	0	0	39	Cyp79	01_03_04-D	01_03_04	Down	T16_IMG_4110	T16	4110	794.2126202	1064.448426	113.1836697	0.649593643	0.26464227	7591	304	48.98151054	5.222028969	39.43956818	7591	14722	0.515622877	1442	5015	1005	5844	1.85027851	0.954045929	6.48E-05	0.630291178	0.181232279	0	0	33.75605331	0	0
193	T16-Cyp79-D-01_05_24	490	CC_FEB202019-2AG-6001.D	Cam_P12	P2-A-07	P2	A	7	P2-A-07	Cam_P12-A-7	T16	Cyp79	D	01_05_24	Treatment	87.08997	0	0	38	Cyp79	01_05_24-D	01_05_24	Down	T16_IMG_4110	T16	4110	1587.390445	1057.803139	145.9287249	0.793165774	0.162118808	10068	361	57.31098724	10.70554015	40.76267427	10068	17224	0.584533209	1165	4250	462	5337	2.164732852	1.265358242	7.35E-05	0.534145066	0.146418589	0	0	40.23127838	0	0
194	T16-Cyp79-D-02_04_20	563	CC_FEB202019-2GH-7401.D	Cam_P12	P2-G-08	P2	G	8	P2-G-08	Cam_P12-G-8	T16	Cyp79	D	02_04_20	Treatment	53.46216	0	0	35	Cyp79	02_04_20-D	02_04_20	Down	T16_IMG_4110	T16	4110	2495.699329	1025.736399	160.1369781	0.862702311	0.0101254	9981	368	58.08620054	14.36757551	37.37702001	9981	15186	0.657250099	943	2124	62	4123	1.908594583	1.254423978	8.26E-05	0.266946852	0.118517364	0	0	28.01127096	0	0
195	T16-Cyp79-D-Ctrl	541	CC_FEB202019-2EJ-8801.D	Cam_P12	P2-E-10	P2	E	10	P2-E-10	Cam_P12-E-10	T16	Cyp79	D	Ctrl	Control	94.15659	0	0	33	Cyp79	Ctrl-D	Ctrl	Down	T16_IMG_4110	T16	4110	3338	1017	10.64229425	4.06E-06	1.570796327	89	28	4.877472991	0.259615252	4.472135955	89	11614	0.007663165	4178	6945	0	28	1.459661365	0.011185626	9.63E-07	0.872855879	0.52509602	0	0	64.50577667	0	0
196	T16-Cyp79-D-KernB1	531	CC_FEB202019-2DL-a301.D	Cam_P12	P2-D-12	P2	D	12	P2-D-12	Cam_P12-D-12	T16	Cyp79	D	KernB1	Treatment	0	0	0	32	Cyp79	KernB1-D	KernB1	Down	T16_IMG_4110	T16	4110	4035.992562	1001.36816	136.4789876	0.919269039	-0.530579601	5647	292	46.09441698	14.49514002	22.76834852	5647	9698	0.582285007	204	1420	363	2937	1.218856201	0.709721692	7.32E-05	0.178467293	0.025638963	0	0	0	0	0
197	T16-Cyp79-U-01_03_04	523	CC_FEB202019-2DD-3901.D	Cam_P12	P2-D-04	P2	D	4	P2-D-04	Cam_P12-D-4	T16	Cyp79	U	01_03_04	Treatment	72.0172	0	0	40	Cyp79	01_03_04-U	01_03_04	Up	T16_IMG_4110	T16	4110	390.7874541	1075.820487	77.42296998	0.761324489	0.038271438	2997	202	30.76461976	5.206150003	21.28352951	2997	9464	0.316673711	1433	4210	1786	1211	1.189446802	0.376666533	3.98E-05	0.529117819	0.180101148	0	0	60.54680201	0	0
198	T16-Cyp79-U-01_05_24	501	CC_FEB202019-2BF-5301.D	Cam_P12	P2-B-06	P2	B	6	P2-B-06	Cam_P12-B-6	T16	Cyp79	U	01_05_24	Treatment	62.86792	0	0	34	Cyp79	01_05_24-U	01_05_24	Up	T16_IMG_4110	T16	4110	1227.586745	1014.262166	123.7462874	0.836587397	-0.009113794	6473	297	46.18295477	10.32551504	29.36832011	6473	13865	0.466858997	1704	4131	23	2489	1.742569728	0.813534356	5.87E-05	0.519189004	0.214160751	0	0	36.07770696	0	0
199	T16-Cyp79-U-02_04_20	574	CC_FEB202019-2HG-6701.D	Cam_P12	P2-H-07	P2	H	7	P2-H-07	Cam_P12-H-7	T16	Cyp79	U	02_04_20	Treatment	78.46032	0	0	37	Cyp79	02_04_20-U	02_04_20	Up	T16_IMG_4110	T16	4110	2116.446001	1041.823841	186.4074201	0.931781429	0.163701638	9639	415	60.79451157	20.91839257	26.6506181	9639	14111	0.683084119	1155	1160	160	3428	1.773487301	1.21144101	8.59E-05	0.145790183	0.145161777	0	0	44.2407002	0	0
200	T16-Cyp79-U-Ctrl	552	CC_FEB202019-2FI-8101.D	Cam_P12	P2-F-09	P2	F	9	P2-F-09	Cam_P12-F-9	T16	Cyp79	U	Ctrl	Control	97.80985	0	0	36	Cyp79	Ctrl-U	Ctrl	Up	T16_IMG_4110	T16	4110	2919	1062	10.64229425	5.74E-06	1.570796327	89	28	4.877472991	0.259615252	4.472135955	89	11117	0.008005757	10856	169	7	82	1.397197812	0.011185626	1.01E-06	0.021240121	1.364395021	0	0	70.00429656	0	0
201	T16-Cyp79-U-KernB1	616	CC_FEB212019-1DA-0401.D	Cam_P13	P1-D-01	P1	D	1	P1-D-01	Cam_P13-D-1	T16	Cyp79	U	KernB1	Treatment	44.24191	0	0	31	Cyp79	KernB1-U	KernB1	Up	T16_IMG_4110	T16	4110	3711.856991	968.7272486	99.97329419	0.871090484	0.596085588	3769	225	36.12491217	9.081562111	21.96331172	3769	9280	0.406142241	2702	2011	272	2489	1.166321462	0.473692413	5.10E-05	0.252744877	0.339590581	0	0	37.93286108	0	0
202	T16-Cyp79-U-KernB1	530	CC_FEB202019-2DK-9501.D	Cam_P12	P2-D-11	P2	D	11	P2-D-11	Cam_P12-D-11	T16	Cyp79	U	KernB1	Treatment	26.81898	0	0	31	Cyp79	KernB1-U	KernB1	Up	T16_IMG_4110	T16	4110	3711.856991	968.7272486	99.97329419	0.871090484	0.596085588	3769	225	36.12491217	9.081562111	21.96331172	3769	9280	0.406142241	2702	2011	272	2489	1.166321462	0.473692413	5.10E-05	0.252744877	0.339590581	0	0	22.99450097	0	0
203	T16-MYB28-D-01_03_04	536	CC_FEB202019-2EE-4801.D	Cam_P12	P2-E-05	P2	E	5	P2-E-05	Cam_P12-E-5	T16	MYB28	D	01_03_04	Treatment	106.11026	0	149.89957	59	MYB28	01_03_04-D	01_03_04	Down	T16_IMG_4110	T16	4110	809.1458967	1621.62462	42.72601977	0.338932141	0.79329998	1316	130	20.0380579	1.717941871	17.24913341	1316	19106	0.068878886	2677	14841	113	744	2.401264856	0.165396449	8.66E-06	1.865234571	0.336448551	62.42525461	1.153073615	44.18931954	0	0
204	T16-MYB28-D-01_03_04	534	CC_FEB202019-2EC-3201.D	Cam_P12	P2-E-03	P2	E	3	P2-E-03	Cam_P12-E-3	T16	MYB28	D	01_03_04	Treatment	484.73852	32.25536	214.56219	59	MYB28	01_03_04-D	01_03_04	Down	T16_IMG_4110	T16	4110	809.1458967	1621.62462	42.72601977	0.338932141	0.79329998	1316	130	20.0380579	1.717941871	17.24913341	1316	19106	0.068878886	2677	14841	113	744	2.401264856	0.165396449	8.66E-06	1.865234571	0.336448551	89.35382097	1.650478385	201.8679942	13.43265401	0.248118154
205	T16-MYB28-D-01_05_24	514	CC_FEB202019-2CG-6201.D	Cam_P12	P2-C-07	P2	C	7	P2-C-07	Cam_P12-C-7	T16	MYB28	D	01_05_24	Treatment	191.57479	12.34903	190.73639	51	MYB28	01_05_24-D	01_05_24	Down	T16_IMG_4110	T16	4110	1681.784986	1568.643188	62.41202685	0.699268512	0.081224145	2158	160	25.92610962	3.485366198	19.27826658	2158	23737	0.090912921	3926	17415	0	660	2.983294456	0.271220012	1.14E-05	2.18873796	0.49342436	63.93481864	1.192102438	64.21585024	4.139393607	0.077181438
206	T16-MYB28-D-02_04_20	492	CC_FEB202019-2AI-7601.D	Cam_P12	P2-A-09	P2	A	9	P2-A-09	Cam_P12-A-9	T16	MYB28	D	02_04_20	Treatment	74.18897	27.45113	118.45561	56	MYB28	02_04_20-D	02_04_20	Down	T16_IMG_4110	T16	4110	2490.415005	1591.321961	116.6207213	0.767793965	-0.226874281	6771	283	46.54609807	7.730176338	33.13589917	6771	18098	0.374129738	2862	7573	311	4216	2.274578214	0.850987351	4.70E-05	0.951783667	0.359699572	52.0780553	0.41857106	32.61658339	12.06866831	0.097000459
207	T16-MYB28-D-Ctrl	565	CC_FEB202019-2GJ-9001.D	Cam_P12	P2-G-10	P2	G	10	P2-G-10	Cam_P12-G-10	T16	MYB28	D	Ctrl	Control	110.48696	0	0	53	MYB28	Ctrl-D	Ctrl	Down	T16_IMG_4110	T16	4110	3287	1565	10.64229425	0	0	89	28	4.877472991	0.259615252	4.472135955	89	15431	0.005767611	4418	10727	0	2	1.939386475	0.011185626	7.25E-07	1.348182147	0.555259507	0	0	56.97005803	0	0
