"SpSurfIso" "Glob_ID" "Image" "Tray" "Phylum" "Family" "Species" "Surface" "Sp_Surface" "Order_Plot" "Isolate" "Lesion.0.m.cx" "Lesion.0.m.cy" "Lesion.0.m.majoraxis" "Lesion.0.m.eccentricity" "Lesion.0.m.theta" "Lesion.0.s.area" "Lesion.0.s.perimeter" "Lesion.0.s.radius.mean" "Lesion.0.s.radius.sd" "Lesion.0.s.radius.min" "Lesion.0.s.radius.max" "Lesion.red.m.cx" "Lesion.red.m.cy" "Lesion.red.m.majoraxis" "Lesion.red.m.eccentricity" "Lesion.red.m.theta" "Lesion.grn.m.cx" "Lesion.grn.m.cy" "Lesion.grn.m.majoraxis" "Lesion.grn.m.eccentricity" "Lesion.grn.m.theta" "Lesion.blu.m.cx" "Lesion.blu.m.cy" "Lesion.blu.m.majoraxis" "Lesion.blu.m.eccentricity" "Lesion.blu.m.theta" "Lesion.redgrn.m.cx" "Lesion.redgrn.m.cy" "Lesion.redgrn.m.majoraxis" "Lesion.redgrn.m.eccentricity" "Lesion.redgrn.m.theta" "Lesion.redblu.m.cx" "Lesion.redblu.m.cy" "Lesion.redblu.m.majoraxis" "Lesion.redblu.m.eccentricity" "Lesion.redblu.m.theta" "Lesion.grnblu.m.cx" "Lesion.grnblu.m.cy" "Lesion.grnblu.m.majoraxis" "Lesion.grnblu.m.eccentricity" "Lesion.grnblu.m.theta" "Lesion.Bred.m.cx" "Lesion.Bred.m.cy" "Lesion.Bred.m.majoraxis" "Lesion.Bred.m.eccentricity" "Lesion.Bred.m.theta" "Lesion.Bgrn.m.cx" "Lesion.Bgrn.m.cy" "Lesion.Bgrn.m.majoraxis" "Lesion.Bgrn.m.eccentricity" "Lesion.Bgrn.m.theta" "Lesion.Bblu.m.cx" "Lesion.Bblu.m.cy" "Lesion.Bblu.m.majoraxis" "Lesion.Bblu.m.eccentricity" "Lesion.Bblu.m.theta" "Lesion.Bredgrn.m.cx" "Lesion.Bredgrn.m.cy" "Lesion.Bredgrn.m.majoraxis" "Lesion.Bredgrn.m.eccentricity" "Lesion.Bredgrn.m.theta" "Lesion.Bredblu.m.cx" "Lesion.Bredblu.m.cy" "Lesion.Bredblu.m.majoraxis" "Lesion.Bredblu.m.eccentricity" "Lesion.Bredblu.m.theta" "Lesion.Bgrnblu.m.cx" "Lesion.Bgrnblu.m.cy" "Lesion.Bgrnblu.m.majoraxis" "Lesion.Bgrnblu.m.eccentricity" "Lesion.Bgrnblu.m.theta" "Leaf.0.m.cx" "Leaf.0.m.cy" "Leaf.0.m.majoraxis" "Leaf.0.m.eccentricity" "Leaf.0.m.theta" "Leaf.0.s.area" "Leaf.0.s.perimeter" "Leaf.0.s.radius.mean" "Leaf.0.s.radius.sd" "Leaf.0.s.radius.min" "Leaf.0.s.radius.max" "Leaf.red.m.cx" "Leaf.red.m.cy" "Leaf.red.m.majoraxis" "Leaf.red.m.eccentricity" "Leaf.red.m.theta" "Leaf.grn.m.cx" "Leaf.grn.m.cy" "Leaf.grn.m.majoraxis" "Leaf.grn.m.eccentricity" "Leaf.grn.m.theta" "Leaf.blu.m.cx" "Leaf.blu.m.cy" "Leaf.blu.m.majoraxis" "Leaf.blu.m.eccentricity" "Leaf.blu.m.theta" "Leaf.redgrn.m.cx" "Leaf.redgrn.m.cy" "Leaf.redgrn.m.majoraxis" "Leaf.redgrn.m.eccentricity" "Leaf.redgrn.m.theta" "Leaf.redblu.m.cx" "Leaf.redblu.m.cy" "Leaf.redblu.m.majoraxis" "Leaf.redblu.m.eccentricity" "Leaf.redblu.m.theta" "Leaf.grnblu.m.cx" "Leaf.grnblu.m.cy" "Leaf.grnblu.m.majoraxis" "Leaf.grnblu.m.eccentricity" "Leaf.grnblu.m.theta" "Leaf.Bred.m.cx" "Leaf.Bred.m.cy" "Leaf.Bred.m.majoraxis" "Leaf.Bred.m.eccentricity" "Leaf.Bred.m.theta" "Leaf.Bgrn.m.cx" "Leaf.Bgrn.m.cy" "Leaf.Bgrn.m.majoraxis" "Leaf.Bgrn.m.eccentricity" "Leaf.Bgrn.m.theta" "Leaf.Bblu.m.cx" "Leaf.Bblu.m.cy" "Leaf.Bblu.m.majoraxis" "Leaf.Bblu.m.eccentricity" "Leaf.Bblu.m.theta" "Leaf.Bredgrn.m.cx" "Leaf.Bredgrn.m.cy" "Leaf.Bredgrn.m.majoraxis" "Leaf.Bredgrn.m.eccentricity" "Leaf.Bredgrn.m.theta" "Leaf.Bredblu.m.cx" "Leaf.Bredblu.m.cy" "Leaf.Bredblu.m.majoraxis" "Leaf.Bredblu.m.eccentricity" "Leaf.Bredblu.m.theta" "Leaf.Bgrnblu.m.cx" "Leaf.Bgrnblu.m.cy" "Leaf.Bgrnblu.m.majoraxis" "Leaf.Bgrnblu.m.eccentricity" "Leaf.Bgrnblu.m.theta" "Lesion.Size" "Leaf.Size" "Lesion.Prop" "Leaf.Grn" "Leaf.Ylw" "Lesion.Grn" "Lesion.Ylw" "Pix_Cm" "Lesion_Cm2" "Lesion_mm2" "mean.sp" "median.sp" "sd.sp" "min.sp" "max.sp" "length.sp" "cv.sp" "median_logic" "threshold_logic" "TBC_param" "count_TBC"
"826" "Kale_Up_Ukrazz" 1042 "IMG_0205_Kale3_C.jpg" 205 "Rosids" "Brassicales" "Kale" "Up" "Kale_Up" "Rosids_Brassicales_Kale_Up" "Ukrazz" 3610.642602 1014.648841 56.64998046 0.449332419 1.011737345 2244 156 26.31065707 1.430960447 23.31356235 29.78485477 3610.895604 1014.361199 55.85665363 0.427515182 1.046115842 3610.877786 1014.110725 57.47272994 0.45440887 1.025865479 3610.76739 1014.213166 55.04155584 0.413764006 1.09235428 3617.284466 1003.090547 56.86549688 0.695781079 0.603277968 3611.983086 1013.329706 54.79864332 0.283014382 1.005061813 3614.872073 1004.090368 79.22990536 0.788024867 0.687013354 3610.905296 1014.522771 54.85914484 0.382926886 1.141453981 3610.967649 1013.994342 57.56850241 0.453236995 1.053776887 3610.659218 1014.218501 53.53451726 0.370934703 1.337626108 3627.617202 998.5005259 37.69934195 0 1.192301282 3611.675763 1016.052616 58.31371214 0.586914802 -0.695846168 3658.717536 915.1693123 186.4855558 0 0.498998523 3569.126897 965.7956615 507.4856646 0.827613723 -0.057556826 112666 1425 197.1955315 40.59345473 131.1678011 279.9589139 3576.707281 964.142076 502.8657917 0.831848292 -0.049319525 3574.696956 964.0953766 503.3215881 0.830146603 -0.052133975 3569.786541 963.3458603 510.4636769 0.831072603 -0.053730658 3642.48986 960.9367305 434.1875249 0.849631242 -0.01552343 3789.802713 921.5965642 0 0 1.284448125 3623.726519 954.375911 411.7981315 0.834599919 0.088438674 3578.725458 964.1784878 503.9396696 0.833441327 -0.049868955 3576.38805 964.1518964 505.0427591 0.831477656 -0.0527805 3571.318309 963.2210962 503.5858552 0.829612861 -0.056929457 3653.576861 955.1731114 378.2580436 0.899610469 -0.035364551 3751.562168 925.1769235 207.7957914 0 1.212853834 3620.023171 954.7144981 416.8503005 0.810575574 0.116618871 2244 112666 0.019917278 103305 7110 257 942 84.38 0.31516923 31.51692299 35.2097159016667 31.32126902 8.88515981253401 27.42983538 51.66428621 6 0.252349659319842 TRUE FALSE "TRUEFALSE" 5
"827" "Kale_Up_Ukrazz" 999 "IMG_0204_Kale2_C.jpg" 204 "Rosids" "Brassicales" "Kale" "Up" "Kale_Up" "Rosids_Brassicales_Kale_Up" "Ukrazz" 1339.943878 1110.061224 60.34913758 0.521713751 0.432966376 2352 171 27.05128342 3.057024779 20.60785856 33.04754113 1339.737512 1110.384973 59.97767345 0.531535987 0.460299025 1339.950286 1110.168174 61.17733624 0.537927501 0.447681279 1339.847366 1110.240507 60.68532955 0.544634686 0.480941506 1339.122399 1113.049342 70.9598074 0.7395456 0.634567838 1338.183766 1112.046545 52.23069408 0.484540953 0.146231976 1344.228374 1103.696173 97.0320352 0.773110558 0.258471463 1339.535555 1110.544896 60.55165048 0.545271086 0.539517106 1339.855549 1110.304271 61.89173786 0.547127798 0.511218805 1339.794624 1110.474856 61.63506149 0.55470151 0.583569309 1339.202119 1117.573148 76.23528772 0.819603504 0.709184227 1334.731943 1105.265451 49.45108433 0.405420995 -0.804166401 1448.553896 1437.973725 0 0 -0.32929176 1358.610986 1098.235245 736.0329599 0.930886217 -1.529135685 144190 1768 238.2284353 85.02432746 91.29686537 381.5870378 1360.438239 1095.21665 735.1668118 0.93068035 -1.519529469 1360.426023 1094.877115 737.0375918 0.93122402 -1.521111283 1358.523219 1099.903203 732.4534692 0.929626328 -1.521661591 1423.731644 1002.222543 691.2152452 0.942930715 -1.432406796 1343.138326 1090.698522 0 0 0.61830031 1359.972014 1076.510149 714.3154139 0.95046794 -1.556101786 1360.883086 1093.022745 737.6974239 0.92975689 -1.514479251 1360.996993 1092.778172 739.3830248 0.930262577 -1.516234291 1359.290922 1098.869531 730.7878462 0.929466016 -1.518750976 1445.102228 985.2489724 585.6139087 0 -1.390211023 1404.075488 1037.170148 559.3477164 0.955572072 -1.528705209 1374.915117 1065.058321 731.5911553 0.940971198 -1.536655617 2352 144190 0.016311811 138070 3730 357 978 86.928 0.311256151 31.12561505 35.2097159016667 31.32126902 8.88515981253401 27.42983538 51.66428621 6 0.252349659319842 TRUE FALSE "TRUEFALSE" 5
"828" "Kale_Up_Ukrazz" 1015 "IMG_0204_Kale2_C.jpg" 204 "Rosids" "Brassicales" "Kale" "Up" "Kale_Up" "Rosids_Brassicales_Kale_Up" "Ukrazz" 1301.478996 1819.8896 82.03452261 0.66021411 -0.992597182 3904 221 34.95461705 4.233299016 27.90223054 43.44107767 1300.364091 1821.588506 82.65106317 0.662653404 -1.016711201 1300.306848 1821.435035 83.72328233 0.669742917 -1.020728934 1299.348847 1822.654119 81.74875656 0.660517244 -1.056580984 1307.363913 1818.394527 82.11136301 0.84049249 -0.971465788 1314.997944 1805.032738 42.61282506 0.971762172 0.662772689 1313.281152 1809.111265 44.56909338 0.713818694 0.634727459 1299.742852 1822.143689 82.01580864 0.651640326 -1.006874251 1299.627364 1821.969385 83.36097447 0.666308821 -1.023637123 1298.636057 1823.341084 81.31003441 0.652328882 -1.043267893 1308.463658 1818.438971 92.06238919 0.996304899 -0.978398851 1318.804351 1804.536861 47.75992174 0 1.444851027 1315.433764 1809.585915 51.06505136 0.814750929 -1.510054563 1330.611798 1803.863929 659.6814979 0.961264504 1.44650936 80605 1586 200.1793318 84.1146251 49.90445134 350.3946059 1330.148781 1797.664073 656.2926135 0.961161187 1.454815898 1329.805122 1798.008951 658.0456634 0.961675543 1.454413984 1329.605859 1791.368182 657.2810259 0.959350069 1.459956849 1371.456327 1870.890442 640.6872743 0.975662775 1.382313119 1366.420608 1918.710387 599.6127966 0.951565781 1.386906873 1562.372616 2433.891963 0 0 -0.327180341 1330.311454 1797.725275 655.6357185 0.961395061 1.455948182 1329.885832 1797.828278 657.7201943 0.961873051 1.456077687 1330.218455 1789.72774 650.0420525 0.959769457 1.464615544 1378.794273 1883.212084 604.811995 0.98307256 1.412077515 1376.443233 1967.793256 403.7393998 0.914224793 1.531208508 410.9209371 -825.7945552 513.1799725 0 -0.341658363 3904 80605 0.04843372 68608 2659 1835 1615 86.928 0.516642862 51.66428621 35.2097159016667 31.32126902 8.88515981253401 27.42983538 51.66428621 6 0.252349659319842 TRUE FALSE "TRUEFALSE" 5
"829" "Kale_Up_Ukrazz" 985 "IMG_0204_Kale2_C.jpg" 204 "Rosids" "Brassicales" "Kale" "Up" "Kale_Up" "Rosids_Brassicales_Kale_Up" "Ukrazz" 1323.072383 421.9500215 58.93065317 0.508546558 1.23422388 2321 163 26.79115042 2.058188839 22.56601675 30.65478608 1322.961032 421.7859955 58.15213424 0.496851567 1.210321241 1322.987748 421.85631 59.13799103 0.501979693 1.234376956 1322.777243 421.4845958 58.23949459 0.50751342 1.219871818 1321.573835 419.370122 57.39657877 0.33788037 1.139768498 1324.861848 426.0034092 55.18912703 0.382872921 0.129545011 1323.941851 428.635971 75.10953444 0.354051901 -0.245602367 1322.762093 421.4093459 58.19897434 0.495230104 1.19587113 1322.795738 421.5186342 59.14263335 0.4947155 1.225715733 1322.419011 420.821683 58.21327932 0.508423516 1.206225436 1320.208932 417.1957744 56.65247667 0.350811569 0.084014581 1323.410386 422.7727715 64.61241579 0.425835593 -1.485732285 1311.65037 414.8014608 110.6818972 0.73001291 -0.851416329 1331.299429 397.6879186 604.4674244 0.955405947 1.513055747 76589 1368 183.2107318 73.8698925 56.8851586 311.3653087 1332.989747 402.8757542 603.1813764 0.955586306 1.505035225 1332.966863 403.2071049 603.7657085 0.955500477 1.505245449 1331.459115 395.0114403 605.9522264 0.95523956 1.514957868 1372.103925 495.2412983 489.785277 0.950742245 1.423812341 1362.734843 529.1690878 296.2385413 0.988050138 -1.445611672 1345.399981 467.7195559 538.0111132 0.959097684 1.477250618 1333.945055 404.3243456 604.9979392 0.954458655 1.501772888 1333.938495 404.4541392 605.8870817 0.954367438 1.502275356 1332.690725 396.2477884 600.9762446 0.954818576 1.510268562 1388.962892 565.1157261 0 0 0.222290307 1375.717084 505.7858793 352.6990657 0.988640976 -1.478830138 1353.613936 465.3657705 523.533755 0.953181989 1.482325036 2321 76589 0.030304613 71918 2343 110 810 86.928 0.30715371 30.71537098 35.2097159016667 31.32126902 8.88515981253401 27.42983538 51.66428621 6 0.252349659319842 TRUE FALSE "TRUEFALSE" 5
"830" "Kale_Up_Ukrazz" 1052 "IMG_0205_Kale3_C.jpg" 205 "Rosids" "Brassicales" "Kale" "Up" "Kale_Up" "Rosids_Brassicales_Kale_Up" "Ukrazz" 3604.27701 1679.270865 53.01546197 0.460797915 -1.12590361 1953 142 24.53109908 1.29275683 22.61413337 27.41165861 3604.272928 1678.870662 52.29383649 0.441113662 -1.124792466 3604.178487 1678.652764 53.17158115 0.445790649 -1.135650619 3604.225635 1678.767266 51.76460299 0.432465195 -1.101570744 3602.833628 1669.583363 50.59077226 0.615443497 0.023470608 3604.318756 1677.80087 55.37504566 0.48514199 -0.941466564 3602.722565 1665.136824 68.89362375 0.849113812 -0.262609655 3604.576425 1679.293903 52.1311364 0.424938003 -1.14403883 3604.332059 1678.917862 53.26085411 0.431248266 -1.172637229 3604.42271 1679.189631 51.69598708 0.418832341 -1.039519571 3606.417647 1670.797369 55.61004559 0.785858404 0.402029262 3607.621206 1684.633378 58.02765384 0.466403577 -1.300383198 3613.338064 1679.302822 109.753935 0.744783875 1.201613621 3570.412692 1603.639365 575.3528993 0.802959605 -0.075243846 154006 1612 226.1924661 41.7488774 160.5452562 310.4736858 3576.535856 1601.604901 571.7868692 0.814780155 -0.075019037 3575.250339 1601.320248 572.3847948 0.81312547 -0.074948349 3571.707511 1599.912614 577.1845162 0.807767096 -0.084051367 3606.286553 1606.040254 526.1579197 0.774464618 -0.050543756 6225.802718 484.0100923 0 0 1.164791735 3640.788083 1571.77928 464.8230707 0 0.101010401 3577.505209 1602.186754 571.5579785 0.814318814 -0.077519525 3575.977901 1601.736556 572.9344087 0.81264102 -0.076188953 3572.438444 1599.921933 570.1842978 0.805921659 -0.086267742 3608.08742 1591.211114 480.9725344 0.799820557 0.063888536 5362.976644 902.1950762 0 0 1.184956294 3641.740092 1573.865697 485.7344272 0 0.060432326 1953 154006 0.012681324 144819 7177 24 778 84.38 0.274298354 27.42983538 35.2097159016667 31.32126902 8.88515981253401 27.42983538 51.66428621 6 0.252349659319842 TRUE FALSE "TRUEFALSE" 5
"831" "Kale_Up_Ukrazz" 1028 "IMG_0205_Kale3_C.jpg" 205 "Rosids" "Brassicales" "Kale" "Up" "Kale_Up" "Rosids_Brassicales_Kale_Up" "Ukrazz" 3644.635903 362.35903 62.94338665 0.437636501 -0.009446995 2763 178 29.21070702 2.047318687 24.25191624 33.1078989 3644.028786 362.5930286 62.88713497 0.412207544 0.01520368 3644.092842 362.6815295 63.99450398 0.436944483 0.042243639 3643.746343 362.6049351 61.79113962 0.381164917 -0.124265553 3644.307498 365.8901119 70.45786232 0.500111133 0.101110255 3602.8293 373.7168335 92.91328355 0 1.273396158 3656.271714 357.1195523 21.11644278 0 -1.471470328 3643.498275 362.7486789 63.1002248 0.389597762 -0.004045713 3643.595069 362.9111174 64.52710792 0.44477474 0.063801973 3643.038134 362.7166631 61.58565446 0.345672055 -0.388232567 3634.945081 374.6283356 74.86967215 0.869696798 0.374119267 3581.45817 369.4923335 94.31926382 0 1.416244542 3657.800288 357.5428546 39.12085616 0 -1.495059627 3602.051907 301.7141728 516.7621971 0.778429827 0.040582548 130369 1465 207.4144639 35.19403427 148.8923345 276.3898202 3603.752516 302.3497215 511.9180078 0.776822019 0.037911873 3603.745922 302.395253 512.8928983 0.777729329 0.038423105 3600.997818 300.9213817 514.2218088 0.773846614 0.033334046 3596.113927 295.3912827 605.8040001 0.812831023 0.114221377 3593.744025 296.7470511 578.1635262 0.81069253 0.068980797 3552.747211 273.2209728 658.7234106 0.825203558 0.021378106 3603.81529 302.4735071 506.5123033 0.7708753 0.045455161 3603.493413 302.4671949 509.9388721 0.77379223 0.04425192 3599.723535 301.0094002 503.3059662 0.768711989 0.042268843 3592.121465 294.484188 618.9356212 0.991415568 0.207126624 3591.017862 298.3178926 568.2079556 0.81574164 0.116748059 3516.946229 272.2868218 573.8517895 0.783510308 0.115080594 2763 130369 0.021193689 125913 1691 253 1517 84.38 0.388062648 38.8062648 35.2097159016667 31.32126902 8.88515981253401 27.42983538 51.66428621 6 0.252349659319842 TRUE FALSE "TRUEFALSE" 5
"832" "Lac_Down_2.04.12" 133 "IMG_0137_Lac1_C.jpg" 137 "Asterids" "Asterales" "Lac" "Down" "Lac_Down" "Asterids_Asterales_Lac_Down" "2.04.12" 1294.649217 356.8915053 123.2706449 0.501428089 -1.136033724 10277 341 56.90909667 3.638564493 49.63684564 66.37700923 1295.022393 356.6392084 124.423781 0.516416938 -1.100180093 1294.939817 356.7150186 124.6743748 0.513447607 -1.10491521 1294.927948 356.7578095 123.3736435 0.502933004 -1.089690406 1299.184756 355.3467491 133.2138989 0.668099866 -0.895321038 1298.795449 356.2578251 116.8864643 0.648500922 -0.747260847 1298.342593 357.6911866 109.8872795 0.62313911 -0.77316937 1295.050021 356.3212763 124.3784527 0.539643638 -1.06123275 1294.984597 356.4675693 124.486877 0.53377584 -1.066832197 1294.965088 356.47896 123.2466913 0.525599221 -1.043085188 1303.973129 347.638541 123.2838411 0 -0.740328088 1302.027699 352.913427 109.4930886 0.876071326 -0.678402038 1301.98452 355.7728218 99.9602788 0.818680396 -0.702691913 1288.454733 367.4819741 484.5107842 0.92107418 1.367438572 69012 1148 160.044856 51.16052247 84.23539216 251.2708678 1289.060066 369.0258825 486.5830674 0.922103694 1.367841114 1289.085146 369.4233732 488.0313145 0.92259351 1.367623823 1288.043567 367.4207587 472.3938558 0.918563062 1.363047568 1294.015026 378.2341146 512.4863902 0.920641733 1.380721674 1277.704479 318.0152958 234.095929 0 -0.195283105 1274.93686 302.0613115 239.8419936 0 -0.200962696 1288.579418 368.0204566 489.5579956 0.92245758 1.36576217 1288.607709 368.3468777 491.756462 0.923313057 1.366059661 1288.057626 365.5358915 470.2001047 0.919159856 1.359180847 1291.556837 380.135655 510.5021249 0.923908112 1.381473899 1249.510709 279.5786735 248.1143896 0 -0.159947959 1243.792389 277.6896566 261.5894764 0 -0.20899166 10277 69012 0.148916131 3710 54874 2630 6956 85.208 1.415486114 141.5486114 109.281796068333 81.17220631 106.924535293164 15.34472257 255.1786633 6 0.97842952019479 TRUE FALSE "TRUEFALSE" 14
"833" "Lac_Down_2.04.12" 152 "IMG_0137_Lac1_C.jpg" 137 "Asterids" "Asterales" "Lac" "Down" "Lac_Down" "Asterids_Asterales_Lac_Down" "2.04.12" 1362.107861 921.1942039 142.8322247 0.308107014 -0.181259589 15010 405 68.79953558 4.606328775 55.74913572 78.50589793 1361.507196 920.1122816 144.3784558 0.299609993 -0.085797753 1361.303471 920.189177 144.3879718 0.295589691 -0.113212915 1361.720545 919.7601898 141.5384165 0.24213663 -0.252698535 1355.164227 910.7202426 147.2095439 0.306567562 0.50428373 1361.416463 907.219375 126.6911371 0.52408943 1.509178023 1363.582315 910.5777026 124.2613998 0.50241186 1.47972637 1361.318444 919.9044954 143.7000376 0.293478021 -0.038457851 1361.072644 919.9772871 143.6917816 0.289293192 -0.072533484 1361.533781 919.4826203 140.5400852 0.225233427 -0.140063197 1350.22814 902.5795716 125.8738235 0.379153083 0.419812568 1358.570943 901.4643614 102.4362031 0.466552723 1.100292788 1362.034688 906.3923125 108.2957979 0.500440437 1.080669943 1376.187067 923.9613611 463.8461902 0.857757465 -1.371487212 80463 1211 170.3357796 44.74046301 97.30059301 262.9232162 1375.942536 922.5948846 467.8712627 0.860489937 -1.376100298 1375.957328 922.9564584 468.9181512 0.860740305 -1.376221259 1377.329416 919.7604267 461.0898272 0.860704335 -1.369952885 1381.045397 926.8976479 493.2252083 0.856446535 -1.418569216 1414.350907 908.1185867 438.6604909 0.893179646 -1.529869122 1413.997218 909.8359068 437.21774 0.890208898 -1.521734606 1374.914768 922.7532217 471.9514504 0.862950794 -1.378341169 1375.067747 923.1194934 472.9850431 0.863038844 -1.379590525 1377.124247 920.0482535 459.5336576 0.861903582 -1.37370996 1381.291899 921.7991341 492.6308813 0.848691581 -1.436976858 1410.508661 921.8676794 455.0016973 0.860926765 -1.537610987 1408.790148 920.9193221 456.5635313 0.85526266 -1.525742307 15010 80463 0.186545369 4833 60526 4334 10060 85.208 2.067378278 206.7378278 109.281796068333 81.17220631 106.924535293164 15.34472257 255.1786633 6 0.97842952019479 TRUE FALSE "TRUEFALSE" 14
"834" "Lac_Down_2.04.12" 239 "IMG_0138_Lac2_C.jpg" 138 "Asterids" "Asterales" "Lac" "Down" "Lac_Down" "Asterids_Asterales_Lac_Down" "2.04.12" 2772.007488 1869.90599 43.47898672 0.566971576 0.873754123 1202 120 19.26831646 1.981433314 16.18221975 24.62209515 2771.946646 1869.556151 43.62936805 0.564092139 0.884749562 2771.617913 1869.631278 45.02198276 0.583156435 0.910191025 2771.372343 1869.785408 46.53557861 0.598500803 0.926393673 2767.471831 1865.57679 52.16981268 0.624890683 1.251573511 2778.980278 1868.517724 0 0 -0.712304783 2771.944756 1870.40628 34.98635034 0.553100316 0.792253578 2771.858469 1869.12459 44.00115515 0.566946463 0.928455039 2771.159855 1869.315021 46.89712196 0.605554711 1.005671169 2770.438918 1869.610799 50.36250961 0.631776294 1.056392695 2760.542637 1850.757568 55.77957286 0 -0.928772246 2780.544447 1870.473787 0 0 -0.487137772 2772.645988 1868.656147 30.10044695 0 1.113447512 2810.057556 1844.584988 465.2231785 0.82930124 1.374405252 85742 1263 176.380609 46.1379242 99.2961897 286.1000884 2808.712577 1845.373791 462.0775428 0.827859269 1.370348668 2808.736986 1844.650314 463.242207 0.829101902 1.37128958 2808.599442 1850.195736 455.3327461 0.818665227 1.364247538 2801.311769 1846.104429 453.6436194 0.808039341 1.392431156 2886.103402 1467.914749 360.8468604 0 0.402628045 2903.562039 1363.364266 351.2930807 0 0.343923867 2807.995861 1845.156235 463.0731377 0.825827637 1.373281395 2808.01294 1844.423274 464.033133 0.827249851 1.374256748 2806.950638 1850.2272 450.1526491 0.815183291 1.361980708 2802.205961 1850.786821 452.2439346 0.801813458 1.402735075 2748.826155 -559.9408765 0 0 0.006589633 2830.564339 3708.548346 1064.731562 0 -0.044409278 1202 85742 0.014018801 15462 69051 20 567 88.506 0.153447226 15.34472257 109.281796068333 81.17220631 106.924535293164 15.34472257 255.1786633 6 0.97842952019479 TRUE FALSE "TRUEFALSE" 14
"835" "Lac_Down_2.04.12" 199 "IMG_0138_Lac2_C.jpg" 138 "Asterids" "Asterales" "Lac" "Down" "Lac_Down" "Asterids_Asterales_Lac_Down" "2.04.12" 2787.143033 545.8907305 50.27226759 0.560307861 1.050420944 1629 139 22.40373666 1.896067493 19.09223619 26.95858456 2786.887561 546.0666565 50.46342705 0.574710348 1.048989102 2786.676717 545.7683443 50.81765796 0.562119236 1.07650057 2786.249042 544.5499417 50.57446786 0.54795981 1.131422805 2782.541795 545.7577021 55.18990014 0.66584146 1.256929042 2789.546471 554.2932109 39.24806845 0.806941169 0.106763056 2760.809931 599.9158887 26.14295496 0 0.415255017 2786.451598 545.9126106 50.11522676 0.588650262 1.082577105 2786.010379 545.4423697 50.26120044 0.551556005 1.175120296 2785.221185 543.3163344 49.09814628 0.50336737 1.404267776 2764.191591 542.6258517 61.35213335 0 -1.428824112 2789.7791 558.8711643 22.42787651 0 -0.000372577 2800.245621 546.7744716 65.6546643 0 1.068876016 2785.900377 535.8927415 591.5730855 0.954835248 -1.422350472 71640 1241 173.3583765 71.35721119 50.63711665 292.1358963 2787.670044 535.1565149 586.0764613 0.955351873 -1.422145029 2787.320733 535.447488 587.7582024 0.95521705 -1.423010317 2787.688349 534.8264587 594.2859623 0.956231788 -1.413824802 2793.007144 545.412955 570.8292181 0.961157266 -1.385795867 2788.753092 577.0380056 489.3415389 0.96055559 -1.363425935 2783.656794 558.3373552 557.7822977 0.952176928 -1.443204222 2787.63744 535.6121729 586.9959752 0.955585258 -1.421117921 2787.303871 535.9423292 588.7516498 0.955394629 -1.422037886 2787.530886 534.1748326 593.5141022 0.956786702 -1.415103023 2793.592585 546.1672418 565.9280765 0.960577971 -1.384512977 2792.47263 569.4173168 496.9544356 0.957618464 -1.383899744 2785.382211 556.0390991 562.9395256 0.951599031 -1.445743193 1629 71640 0.022738693 47920 18822 217 833 88.506 0.207958012 20.79580122 109.281796068333 81.17220631 106.924535293164 15.34472257 255.1786633 6 0.97842952019479 TRUE FALSE "TRUEFALSE" 14
"836" "Lac_Down_2.04.12" 176 "IMG_0137_Lac1_C.jpg" 137 "Asterids" "Asterales" "Lac" "Down" "Lac_Down" "Asterids_Asterales_Lac_Down" "2.04.12" 1327.299995 1693.927133 169.1070329 0.555929534 -1.443451554 18527 464 77.02479988 6.536525355 64.95943155 98.53941617 1327.235271 1694.16736 171.432721 0.571491541 -1.475492343 1327.05832 1694.160195 171.904983 0.570711992 -1.47979581 1328.354372 1694.463351 168.3443497 0.570412741 -1.442400765 1325.846024 1696.664027 203.7994346 0.711141903 1.379464877 1337.009036 1699.549214 150.8970151 0.702386178 1.49257547 1335.667917 1697.197916 139.9592169 0.690454614 1.370113414 1327.23319 1694.667401 170.7991126 0.571963578 -1.514126338 1326.957401 1694.606332 171.2317189 0.569054882 -1.515902713 1328.280059 1695.177344 166.5425856 0.564256074 -1.479330455 1323.700459 1710.82506 203.5769175 0.863046636 1.001555362 1327.767085 1726.534211 122.0005135 0 0.330412034 1329.507232 1715.987247 115.1171134 0 0.403013908 1345.659745 1694.449912 524.4589097 0.919598638 1.525816922 82256 1304 174.0918608 54.25776904 91.10520504 283.0252874 1345.185373 1692.18309 531.0354767 0.921824782 1.525650129 1345.384345 1692.153801 531.7617017 0.921851262 1.526501426 1345.765495 1694.466185 526.1243604 0.921157843 1.526450089 1346.501753 1671.1181 559.2805699 0.92139604 1.530664925 1355.627959 1674.976938 532.1775945 0.906388106 1.538049677 1355.561122 1674.771266 528.5720275 0.906395663 1.537576378 1344.12692 1689.966665 530.8819394 0.920398762 1.527019912 1344.364293 1690.112266 531.9371548 0.920409335 1.527233998 1345.03244 1692.062597 519.4195928 0.919803685 1.528182544 1344.508402 1669.930153 559.3806726 0.917374735 1.523658968 1361.150063 1651.137401 502.2817375 0.88031955 1.500270198 1360.873742 1656.006357 514.9911318 0.889425782 1.503784679 18527 82256 0.225235849 3995 59718 2848 14983 85.208 2.551786633 255.1786633 109.281796068333 81.17220631 106.924535293164 15.34472257 255.1786633 6 0.97842952019479 TRUE FALSE "TRUEFALSE" 14
